label,vars,var0_min,var0_max,var1_min,var1_max,value,stat_up,stat_down,syst_up,syst_down
CutBasedMediumWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-2.50000000000000000000e+00,-2.00000000000000000000e+00,1.02797202797202791302e+00,2.04087540883886517373e-02,2.04087540883886517373e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-2.00000000000000000000e+00,-1.56599999999999961453e+00,1.01355932203389809132e+00,9.90248989266055562597e-02,9.90248989266055562597e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.91169977924944212155e-01,7.49048943228988878262e-02,7.49048943228988878262e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.85571587125416037622e-01,4.65355278429225582837e-02,4.65355278429225582837e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,0.00000000000000000000e+00,8.00000000000000044409e-01,1.01015801354401801859e+00,4.73233753797666009677e-02,4.73233753797666009677e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,7.99999999999999822364e-01,1.44399999999999995026e+00,1.02033898305084780311e+00,7.66822985949676960704e-02,7.66822985949676960704e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,1.56599999999999961453e+00,2.00000000000000000000e+00,1.01126126126126103522e+00,9.86903553491507851136e-02,9.86903553491507851136e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,2.00000000000000000000e+00,2.50000000000000000000e+00,1.01869158878504673105e+00,2.01328130135678649848e-02,2.01328130135678649848e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-2.50000000000000000000e+00,-2.00000000000000000000e+00,1.07055961070559590986e+00,7.64272074422831515506e-02,7.64272074422831515506e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-2.00000000000000000000e+00,-1.56599999999999961453e+00,9.60300429184549053652e-01,7.53616936260004810499e-02,7.53616936260004810499e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.88082340195016617379e-01,3.73309797486890901363e-02,3.73309797486890901363e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.85682819383259967161e-01,1.32502306338281028442e-02,1.32502306338281028442e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,0.00000000000000000000e+00,8.00000000000000044409e-01,1.02590090090090102493e+00,1.35486592517071163105e-02,1.35486592517071163105e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,7.99999999999999822364e-01,1.44399999999999995026e+00,1.00986842105263163738e+00,3.77812437588158078761e-02,3.77812437588158078761e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,1.56599999999999961453e+00,2.00000000000000000000e+00,9.94499449944994617923e-01,7.73839621345169953459e-02,7.73839621345169953459e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,2.00000000000000000000e+00,2.50000000000000000000e+00,1.03498871331828445896e+00,6.97083956876967808514e-02,6.97083956876967808514e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-2.50000000000000000000e+00,-2.00000000000000000000e+00,9.94575045207956587312e-01,1.34716676543864613547e-02,1.34716676543864613547e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-2.00000000000000000000e+00,-1.56599999999999961453e+00,9.64586846543001641407e-01,3.58719180205440066334e-02,3.58719180205440066334e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.67105263157894801118e-01,2.42424391003021703905e-02,2.42424391003021703905e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.56239870340356623579e-01,3.03321997928897302277e-02,3.03321997928897302277e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,0.00000000000000000000e+00,8.00000000000000044409e-01,9.78758169934640043230e-01,3.05800118827009234646e-02,3.05800118827009234646e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
